"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000055539";"ENSDARG00000055539";"15 x 11";"72hpf_pos";"epdl2";"ependymin-like 2 [Source:ZFIN;Acc:ZDB-GENE-091204-250]"
"ENSDARG00000056767";"ENSDARG00000056767";"37 x 4";"72hpf_neg";"itgb3a";"integrin beta 3a [Source:ZFIN;Acc:ZDB-GENE-071207-1]"
"ENSDARG00000056964";"ENSDARG00000056964";"5 x 13";"72hpf_pos_gata5.1";"ilk";"integrin-linked kinase [Source:ZFIN;Acc:ZDB-GENE-040426-1435]"
"ENSDARG00000059558";"ENSDARG00000059558";"21 x 38";"48hpf_neg";"tecta";"tectorin alpha [Source:ZFIN;Acc:ZDB-GENE-110411-120]"
"ENSDARG00000060766";"ENSDARG00000060766";"37 x 24";"24hpf_pos";"pxnb";"paxillin b [Source:ZFIN;Acc:ZDB-GENE-130530-697]"
"ENSDARG00000063444";"ENSDARG00000063444";"16 x 24";"72hpf_neg_hand2";"";"si:dkey-32n7.7 [Source:ZFIN;Acc:ZDB-GENE-121214-179]"
"ENSDARG00000063634";"ENSDARG00000063634";"32 x 32";"72hpf_neg_gata5";"hpse";"heparanase [Source:ZFIN;Acc:ZDB-GENE-041111-200]"
"ENSDARG00000068710";"ENSDARG00000068710";"1 x 10";"72hpf_neg_gata5";"nid1a";"nidogen 1a [Source:ZFIN;Acc:ZDB-GENE-050302-58]"
"ENSDARG00000069473";"ENSDARG00000069473";"35 x 40";"72hpf_neg";"frem1a";"Fras1 related extracellular matrix 1a [Source:ZFIN;Acc:ZDB-GENE-081119-1]"
"ENSDARG00000071863";"ENSDARG00000071863";"14 x 12";"24hpf_pos";"itgb1a";"integrin, beta 1a [Source:ZFIN;Acc:ZDB-GENE-060803-2]"
"ENSDARG00000075707";"ENSDARG00000075707";"34 x 40";"24hpf_neg";"wu:fb77a09";"nidogen 2a (osteonidogen) [Source:ZFIN;Acc:ZDB-GENE-030827-2]"
"ENSDARG00000076386";"ENSDARG00000076386";"3 x 9";"72hpf_pos_gata5";"epdl1";"ependymin-like 1 [Source:ZFIN;Acc:ZDB-GENE-090710-3]"
"ENSDARG00000079336";"ENSDARG00000079336";"29 x 38";"72hpf_neg_gata5";"";"si:ch211-150j10.4 [Source:ZFIN;Acc:ZDB-GENE-110411-215]"
"ENSDARG00000080675";"ENSDARG00000080675";"18 x 38";"72hpf_neg_gata5";"si:dkey-71b5.7";"si:dkey-71b5.7 [Source:ZFIN;Acc:ZDB-GENE-100922-124]"
"ENSDARG00000088590";"ENSDARG00000088590";"27 x 27";"72hpf_neg";"pxna";"paxillin a [Source:ZFIN;Acc:ZDB-GENE-040105-1]"
"ENSDARG00000095268";"ENSDARG00000095268";"36 x 39";"24hpf_pos.1";"si:dkey-261h17.1";"si:dkey-261h17.1 [Source:ZFIN;Acc:ZDB-GENE-030829-14]"
"ENSDARG00000097080";"ENSDARG00000097080";"14 x 18";"72hpf_pos_gata5";"si:ch73-181m17.1";"si:ch73-181m17.1 [Source:ZFIN;Acc:ZDB-GENE-131122-49]"
"ENSDARG00000097539";"ENSDARG00000097539";"31 x 26";"72hpf_pos_gata5";"";"si:ch211-39f2.3 [Source:ZFIN;Acc:ZDB-GENE-131126-52]"
"ENSDARG00000098256";"ENSDARG00000098256";"23 x 10";"72hpf_pos_gata5.1";"LOC101882112";""
"ENSDARG00000098736";"ENSDARG00000098736";"7 x 23";"72hpf_pos.1";"";"si:dkey-201i2.4 [Source:ZFIN;Acc:ZDB-GENE-141215-24]"
"ENSDARG00000100063";"ENSDARG00000100063";"20 x 31";"72hpf_neg_gata5";"";"si:ch211-127b16.5 [Source:ZFIN;Acc:ZDB-GENE-141215-31]"
"ENSDARG00000100739";"ENSDARG00000100739";"28 x 28";"72hpf_pos_gata5";"";""
"ENSDARG00000100830";"ENSDARG00000100830";"21 x 27";"72hpf_pos_hand2";"si:ch211-127b16.6";"si:ch211-127b16.6 [Source:ZFIN;Acc:ZDB-GENE-141216-28]"
"ENSDARG00000101012";"ENSDARG00000101012";"21 x 22";"72hpf_neg_tbx5";"";""
"ENSDARG00000101200";"ENSDARG00000101200";"8 x 18";"72hpf_pos.1";"zgc:112964";"zgc:112964 [Source:ZFIN;Acc:ZDB-GENE-050306-47]"
"ENSDARG00000101250";"ENSDARG00000101250";"24 x 26";"72hpf_neg";"LOC101883761";"si:ch73-329n5.3 [Source:ZFIN;Acc:ZDB-GENE-131127-58]"
"ENSDARG00000101930";"ENSDARG00000101930";"25 x 19";"72hpf_pos_tbx5";"LOC100536599";""
"ENSDARG00000102057";"ENSDARG00000102057";"24 x 26";"72hpf_neg";"LOC108179106";"si:ch73-329n5.2 [Source:ZFIN;Acc:ZDB-GENE-131121-66]"
"ENSDARG00000102895";"ENSDARG00000102895";"14 x 16";"72hpf_pos_gata5";"LOC108191746";"si:dkey-31i7.1 [Source:ZFIN;Acc:ZDB-GENE-131127-342]"
"ENSDARG00000103129";"ENSDARG00000103129";"32 x 36";"72hpf_neg";"";"nidogen 1b [Source:ZFIN;Acc:ZDB-GENE-070802-3]"
"ENSDARG00000103498";"ENSDARG00000103498";"8 x 11";"72hpf_pos";"epd";"ependymin [Source:ZFIN;Acc:ZDB-GENE-980526-111]"
"ENSDARG00000103634";"ENSDARG00000103634";"13 x 18";"72hpf_pos_gata5";"si:ch73-329n5.6";"si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]"
"ENSDARG00000103650";"ENSDARG00000103650";"19 x 13";"72hpf_pos";"";"si:ch73-329n5.1 [Source:ZFIN;Acc:ZDB-GENE-131121-475]"
"ENSDARG00000103882";"ENSDARG00000103882";"6 x 20";"72hpf_pos.1";"";""
"ENSDARG00000103973";"ENSDARG00000103973";"15 x 20";"72hpf_pos_gata5";"";""
"ENSDARG00000104324";"ENSDARG00000104324";"25 x 27";"72hpf_neg";"si:ch211-182p11.1";"si:ch211-182p11.1 [Source:ZFIN;Acc:ZDB-GENE-131127-323]"
"ENSDARG00000104642";"ENSDARG00000104642";"23 x 7";"72hpf_pos_gata5";"LOC103910028";"si:dkey-201i2.1 [Source:ZFIN;Acc:ZDB-GENE-131127-488]"
"ENSDARG00000105341";"ENSDARG00000105341";"1 x 9";"72hpf_pos_gata5";"";"si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]"
