"AffyID";"EnsemblID";"Metagene";"Max.expression.sample";"GeneSymbol";"Description"
"ENSDARG00000060946";"ENSDARG00000060946";"40 x 40";"24hpf_pos.1";"pip5kl1";"phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060526-248]"
"ENSDARG00000062823";"ENSDARG00000062823";"10 x 39";"72hpf_neg_hand2";"pi4kab";"phosphatidylinositol 4-kinase, catalytic, alpha b [Source:ZFIN;Acc:ZDB-GENE-080220-34]"
"ENSDARG00000063544";"ENSDARG00000063544";"5 x 36";"72hpf_neg_tbx5";"pip4k2ab";"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha b [Source:ZFIN;Acc:ZDB-GENE-070912-272]"
"ENSDARG00000069318";"ENSDARG00000069318";"26 x 32";"72hpf_neg";"efr3bb";"EFR3 homolog Bb (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-041014-293]"
"ENSDARG00000075253";"ENSDARG00000075253";"11 x 4";"72hpf_pos.1";"pik3cb";"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta [Source:ZFIN;Acc:ZDB-GENE-030131-1904]"
"ENSDARG00000075456";"ENSDARG00000075456";"34 x 17";"24hpf_pos.1";"pik3ca";"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha [Source:ZFIN;Acc:ZDB-GENE-130409-1]"
"ENSDARG00000076001";"ENSDARG00000076001";"5 x 35";"72hpf_neg_tbx5";"pip5k1ca";"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma a [Source:ZFIN;Acc:ZDB-GENE-050208-358]"
"ENSDARG00000076724";"ENSDARG00000076724";"37 x 17";"24hpf_pos.1";"pi4kaa";"phosphatidylinositol 4-kinase, catalytic, alpha a [Source:ZFIN;Acc:ZDB-GENE-100204-2]"
"ENSDARG00000086927";"ENSDARG00000086927";"40 x 26";"48hpf_neg";"pik3c2b";"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 beta [Source:ZFIN;Acc:ZDB-GENE-050309-145]"
"ENSDARG00000091637";"ENSDARG00000091637";"25 x 20";"72hpf_pos_tbx5";"pip4k2cb";"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma b [Source:ZFIN;Acc:ZDB-GENE-141212-236]"
"ENSDARG00000099803";"ENSDARG00000099803";"31 x 30";"72hpf_pos_gata5";"pik3c2g";"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma [Source:ZFIN;Acc:ZDB-GENE-170327-2]"
"ENSDARG00000100313";"ENSDARG00000100313";"4 x 34";"72hpf_neg_hand2";"si:ch211-243a15.1";"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma b [Source:ZFIN;Acc:ZDB-GENE-110408-21]"
"ENSDARG00000100396";"ENSDARG00000100396";"30 x 4";"24hpf_neg";"pip5k1aa";"phosphatidylinositol-4-phosphate 5-kinase, type I, alpha, a [Source:ZFIN;Acc:ZDB-GENE-050522-517]"
